,1,2,3,4,5,6
1,7682.47707141222,5729.723336119471,4353.656904914813,19572.319765362354,10251.882688196114,13994.694708830835
2,26837.028359916007,7048.30592381075,7923.871397438835,24336.95973505151,13495.137581599902,7155.204577309334
3,16982.36035396176,13110.523121695971,11059.002703138376,18227.33844084163,6161.378836607853,5340.508842133429
4,10021.823423955753,7642.861938311384,10767.750593050558,12465.206674924275,18493.143863265952,20885.792503590656
5,8031.8113231874495,12309.119116690415,7895.336045859219,2569.827175562606,5086.61499192067,7945.360410545482
6,9850.093788717755,18007.828283591232,17027.601481627316,17586.65142885086,26130.550599271228,14927.746860780022
7,9283.409221634274,9167.35637309217,15513.61008977085,14578.04608139763,7621.760428174935,10278.180176203878
8,11293.357750124545,17406.793806792586,16354.327215901043,14628.456832396587,22147.050816169805,11025.857125377654
9,15113.685672456035,2327.6696979230837,5297.922683374659,21378.80076346752,17259.39865219468,8525.553391329417
10,4648.06354557241,5189.868883109591,25726.834004176173,4855.213975051823,12638.04537536835,12493.288354749757
11,26126.718273104372,4949.041141014903,20254.216801516715,6995.284142040126,4240.407574068071,9873.059772403823
12,10371.01604264789,6225.746450939588,6477.692223315064,4483.185963855366,3169.0531312239646,12728.306799273516
13,6582.971230763686,8139.40869860774,14495.243747028628,12688.977916011063,11315.915764629617,12119.73814677386
14,18797.140637498997,14847.360143247844,15168.921280701501,5889.622564046719,16340.44216612832,16627.945054551434
15,21733.6976379622,5092.909843660509,12517.980745814348,10696.467882419383,8179.846528648978,7129.852706320278
16,9214.667419575639,13345.802624629589,17244.114547836405,10065.472545202596,6911.125329475817,10304.536590877415
17,5235.181762939521,4555.455125413631,12083.855826698431,23341.912706675106,19305.36024514295,6649.710399922797
18,13026.814396080697,16475.4994199756,8320.380728956598,7487.382128812253,4230.34337356398,11389.681059543562
19,10464.489907016372,18661.74583408545,10299.182801113448,12710.002006783732,16328.786506145223,17427.120127872626
20,12118.8104911705,4708.22978343305,10848.51820693193,8493.29734181152,7109.790840238173,14761.149621673474
21,6480.354629214464,11952.111609299367,14741.037938298887,23381.66226492084,7958.76276308138,26431.77338817259
22,10356.664077761438,17903.940391065924,11802.993128030366,3398.6991590031107,14859.94271630678,20857.25410530785
23,5759.076519635141,8245.491234449102,19136.093087440895,16092.16483950913,10943.118621838814,14047.992429888847
24,5723.324977827398,10821.845424457359,24650.534043061438,14382.115935996144,3795.9987706744164,11713.73300355166
25,4053.2053495859295,8024.660109346092,8093.3108331348185,6106.866506213418,11281.434859746527,4931.913956657967
26,8297.435469320602,17247.00015474229,16773.926756738198,18705.575125210726,5941.298826768369,28091.451515191464
27,4337.332471349782,10127.593327757251,7564.622444545291,15429.139723670547,9396.420133194482,8000.983906932586
28,11795.602745152912,4382.413053856142,27054.611913964818,18031.817464065152,7928.860689359532,16416.445472379146
