,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,18.38051202406775,19.939683921253,16.310939588187598,15.450329325649225,17.78993878036224,15.396942507315492,16.86689735068661,16.11817997135801,16.439391368187707,18.370523717843668,15.956133709008569,19.55164441204568,18.470299384948763,16.1693505725189,16.172157808621986,16.368996265478,16.91595670015485,19.55928190478965,17.04521074945964,16.85266956933478,17.81969809910393,15.166123240576228,19.437955743750884,16.212257915532604,18.576425139850397,16.32492407353546,16.649982468229986,15.453821249131748
2,16.77925402406146,18.573830186731506,17.83962678095633,15.08093968645071,18.819709212350205,18.94072528004123,17.220411463253427,16.5076616458245,18.605430797999265,17.224275562132735,16.577365471950813,15.872860204040467,18.020964902500268,15.50561184706914,17.858495413762995,15.947565723614035,18.768579744834028,16.893442485590896,18.79876046746037,19.292189360218575,15.821422311123506,18.65845487744513,15.918932272349275,18.161342667908972,15.473167294753154,19.203898853079707,16.83519164592266,17.73865776131471
3,19.990791728568205,19.8370622469624,15.93623848993474,15.688279915371172,18.155393938329265,18.282630410189384,18.91823749252614,15.967529092743868,19.81357601025557,19.883920193902718,18.394216312608265,16.54909295174293,17.135874392165974,16.864725139074977,15.135743578594631,17.18297898818122,18.098677092064527,16.039978982803078,15.477570076599081,18.4551297414381,19.417792704519037,17.811513469385257,18.24958071535467,18.152044373106566,17.40256235697946,16.456983830780324,16.52610697832066,17.804674242730723
4,18.51568258691863,16.048386326625806,16.78231572368445,17.19957048287521,16.009622327069067,18.049003989488014,15.936990828463902,15.621200060365512,17.470054300371988,15.158598767982514,15.625401143646593,18.218991202600414,15.904886086012766,16.970416731170282,15.902001493134657,19.46850314211787,17.01309202566035,19.41841713840956,19.939248720069905,17.621141928753154,18.82320703760811,19.13886717984188,19.606467567970267,16.454122699069213,17.746036261753634,15.957877697008474,19.84616603542551,17.04563963931356
5,17.032416733395696,15.460968322516212,16.128967333695016,15.19411321921607,15.788650000023084,17.199951980200915,15.876415930086601,18.428173533872613,17.270303257809157,18.999875199035053,17.6714748427398,18.8705969514051,17.2577101750848,17.676009190536398,17.99075103751972,17.50763426645289,18.491427738158084,18.29363828030468,18.130740274682637,18.52193782063167,16.340153610866345,16.528969733702,15.082927759467585,17.49834458045306,18.450521668467378,18.36145108444873,18.437055537797402,18.874042827654687
6,17.177154895963106,15.058617033808675,16.556805876483324,18.627888938581172,18.42842428285874,18.848635028977856,18.34676715277345,18.879446108372154,18.411658202153546,15.355674642012874,16.346238911558714,15.396821975008967,18.931768207561035,18.309156897061758,17.60782853166018,18.180967828082398,18.561028796939947,15.491234686401253,19.697371257607568,19.34374176431708,19.085132633206662,18.096304369995103,18.374486014469692,17.42515473024312,18.701971436289863,17.98170009286734,16.72002532456514,15.52224797879954
7,17.987094645600834,15.72380777005315,18.652493339115694,15.36824813613206,17.48768575368096,19.053305796418,17.279387794458202,18.047665685464274,17.569768382227682,17.20097672631673,16.025705326073858,18.450577527064656,18.49893173907018,19.85969428926969,16.264695282035163,15.797104811503537,19.743801049163352,16.271233799992444,16.026567561285923,19.821608630171877,17.978498073966307,17.53792931914095,15.93760768681447,18.10794521536677,18.703189553924013,15.43179795609428,15.00036141893577,19.51278538100471
8,15.840314817534548,15.103127135754578,16.9997958417523,19.672397260747296,18.646432266340298,15.344390643614641,18.625224031440414,15.567009139334377,17.21961847063307,17.56294620664517,16.923016201916653,15.161293867942069,17.16524140475941,16.043863506745716,19.499395194706487,18.61604822261658,17.725440895976924,15.087176065197301,16.90606400478576,18.319768225545857,18.389303596745656,16.00857374683341,16.141821406268413,15.94447780485138,17.52301784781121,15.6809065285421,15.367921164348015,16.06905259049572
9,17.34695692722727,16.53750954636268,16.557546398209304,16.005444790809996,15.109814222499438,16.824981913200553,16.66771335611705,16.530606892382476,16.764652452946482,19.20176026627584,17.358298135520762,15.171836414038628,18.84216037509346,17.942146389464767,18.29937168846619,18.691694126546516,15.221564446975707,15.983849338432478,18.469547273469008,17.68440349491488,15.875853647344353,18.168607926044753,15.99530849311542,16.418963095130472,15.974519360889202,18.13714100790185,18.24761481040934,18.82919824071726
10,19.183502774998672,15.931716130364215,18.530990469569204,17.647908190184605,19.958631310357937,18.612421979268223,19.109673656082638,16.10440202466774,18.57214867157459,15.625806018862704,19.818461064085767,15.599677736024326,17.871619960511484,15.7823830531559,18.603214702717302,15.748331718265614,17.996920183051085,18.404646090938975,16.427713283682806,19.421528741542723,16.756552368614408,16.65948004885744,18.665915818697165,16.63529615351127,15.073129108335824,15.311250930070827,15.068614091923983,19.51916645404645
