,1,2,3,4,5,6
1,100000.27511811511,100000.38272612501,100000.23550966021,100000.63707128412,100000.12774128884,100000.76665182634
2,100000.90371303122,100000.67382361084,100000.80351336626,100000.23969515512,100000.92625647472,100000.20754724738
3,100000.844450045,100000.36978928931,100000.02239826898,100000.2205320386,100000.84248376968,100000.22685967395
4,100000.32261196534,100000.668832768,100000.587982536,100000.71350880612,100000.30836066895,100000.76784436546
5,100000.51215962795,100000.078793497,100000.42648842052,100000.29314692513,100000.13239841574,100000.73688082294
6,100000.55751537748,100000.17945002991,100000.53723159753,100000.32684277106,100000.9924124799,100000.38198662049
7,100000.4564714972,100000.50240743336,100000.71039565191,100000.80602252616,100000.60704868585,100000.23900089427
8,100000.01392589664,100000.84227950468,100000.07917992263,100000.20008145303,100000.734224772,100000.97436477838
9,100000.83054414946,100000.71402082466,100000.99893143127,100000.56486119176,100000.10815224273,100000.98691866103
10,100000.87551981634,100000.9602851032,100000.06797340544,100000.4751197993,100000.51612267405,100000.64806608025
11,100000.28084262855,100000.73582983878,100000.84931232444,100000.8627805443,100000.88374146752,100000.64422624373
12,100000.33116668368,100000.0779917694,100000.64619119787,100000.3806999664,100000.8727545697,100000.43944252862
13,100000.17073791049,100000.7856954811,100000.60039850959,100000.16355189068,100000.86603654633,100000.68796420294
14,100000.13499386613,100000.62593684027,100000.45595239557,100000.10689671784,100000.32301964205,100000.27257835762
15,100000.77588921574,100000.1383962903,100000.79137951903,100000.14552573278,100000.27335788461,100000.98166118862
16,100000.23624121047,100000.63069848408,100000.71575001659,100000.48305606516,100000.05922364081,100000.64500141365
17,100000.41253069189,100000.99602868014,100000.658197988,100000.49520768036,100000.89396610756,100000.47586514348
18,100000.9135620143,100000.58844905291,100000.39163184704,100000.53941527195,100000.33124400333,100000.37600548207
19,100000.17743176217,100000.18575408334,100000.04063775977,100000.08075053024,100000.58742014215,100000.17145572974
20,100000.71975957062,100000.31581688776,100000.4163870626,100000.01001644188,100000.26629468959,100000.20045704443
21,100000.26135023808,100000.84310789485,100000.27449604477,100000.67276902543,100000.2746114267,100000.174082109
22,100000.97986225548,100000.50319324306,100000.10155619834,100000.2547486307,100000.55182366996,100000.628455537
23,100000.66282465066,100000.14605968412,100000.34417183441,100000.42588841883,100000.86406688999,100000.99472182675
24,100000.96598906489,100000.29846285887,100000.39249738744,100000.12185152121,100000.87862223742,100000.95107054565
25,100000.20709838887,100000.3992211787,100000.7018443853,100000.74603125606,100000.88194497266,100000.34931711384
26,100000.06161009315,100000.28316537086,100000.82695508064,100000.08474600193,100000.81965016661,100000.49343382411
27,100000.74702921383,100000.77597632608,100000.00162395542,100000.1903953611,100000.46384764992,100000.77381766234
28,100000.90628329523,100000.14151800473,100000.24497284403,100000.6678007051,100000.01217032832,100000.98570229183
