,1,2,3,4,5,6
1,330491.4355699194,263163.4428272348,137363.5681870846,432121.3238818888,226644.81217137954,247176.9628468036
2,231515.14191557097,192042.99711980196,290893.4066202942,133314.2087925087,358100.51212361763,353318.05223327334
3,99834.57764802354,347252.2062110147,171544.5094284149,418653.71232207626,367753.2018347851,57432.75789330484
4,210391.0561405589,199924.69523867813,285885.5938032004,339559.59992884815,33519.63072723922,402034.5056534118
5,191596.80823505425,378141.0644206579,200109.88482576617,223216.95309899136,220100.55759008852,411587.1243005278
6,305448.580697416,573957.4204936139,310465.1606197779,361010.9973410094,167432.64066554533,517843.8658717974
7,206929.90679233838,280532.6296117803,180953.59627266866,203899.56128804083,226042.18270080478,479974.5191604607
8,319869.8388149122,509636.695773364,216551.04108883004,231567.28361750388,225373.00764133845,252069.18618005182
9,110998.79093609474,243012.05295502284,299022.30798647885,253704.98158974154,259888.86724556537,409102.62219851627
10,244517.2085134983,458460.7394694791,199620.48424030055,160812.84076534884,168110.6645992593,321798.2178081685
11,213159.1392957114,525421.3639867681,462034.7686534769,385314.4928378341,209405.99837521356,290744.8091458525
12,354224.9975286165,256199.278196106,256550.65898731552,202760.20502366257,63709.1703679376,50519.84067193189
13,61172.28360865922,423884.1613598389,67713.17008057077,323391.6261530735,113501.15330391856,258548.86281960533
14,83765.75320544765,320613.30333820387,187655.78088167796,281399.19909843133,344264.0336030298,435405.3484911002
15,352411.8244388823,245484.3070533703,295991.6694587197,612822.7159335334,155601.49597129942,411586.6183490121
16,216956.6032461057,431413.63474072807,144925.318263639,452435.4345137621,308505.0020732916,326641.8474499299
17,194666.61396835485,540338.0902955562,471896.3852106126,460517.8187043299,453582.34220685856,492299.2559632085
18,490156.44628476433,271980.15290902206,117561.58242543906,175578.37062999577,359450.59882090014,359473.87189836556
19,272041.95358703355,372814.0500466961,219185.7019034923,160532.169008396,209915.64593259472,141139.91512253243
20,138437.77675146481,330328.53687251545,430801.4386482927,218868.32507812843,383671.23725560156,349128.6653795017
21,98303.84639487496,160240.07513246033,268666.54032592464,462243.247910917,309772.2956798428,271892.03723582294
22,238041.90316490602,292308.48753712844,180153.57342092498,308742.5127186512,534096.3903290196,224944.34241625667
23,540854.2242563514,206681.45653130198,203683.91706001526,285314.8592297972,127975.78358005847,326249.58768164297
24,85252.14153823628,368362.2114225964,260149.83488886466,216674.73462099937,171757.94214541407,93952.5146498245
25,155863.28607045917,263638.72743954154,238881.79806551838,202569.52235050302,105544.78157207044,76440.57912705991
26,461884.01880417357,342407.8877958838,207293.18980106397,278254.9320701901,263760.59311248345,269349.5238241004
27,442495.2542294836,201166.08223476086,324845.6221984529,526618.8057075848,488632.50037393667,385547.08242580737
28,271735.83217303373,203230.98676725535,42867.31063981325,411767.5635703337,170031.81559117898,332878.56373799813
