,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,81.5104540056321,91.08977313263831,85.52484874779908,97.7430942276535,95.5811558983858,76.86531482016946,74.45066470615386,84.2750087672343,95.29462013639714,78.00728973829663,93.03022634407745,88.02260378484961,95.27384810185795,92.46660586294722,92.10112601527834,77.31119292971998,89.93664356186373,81.54762116826234,88.14510806900216,75.9226157975151,84.20199472026981,89.16806986011588,82.02586611516303,76.925648077682,78.48264160543978,82.72383813598128,99.67750279442497,81.27925808753497
2,90.47288961112,97.42854315953305,96.31933305202236,97.67083549290464,82.05188343726236,79.50190104569478,78.12339870347718,82.58338660988781,76.14113654870295,82.53670449334126,81.52319844849352,81.3389447662883,98.96005303038667,78.04958371752905,73.75333481524738,78.69947714535377,75.39310205175099,86.60323900577211,91.10179808234982,82.01358660837222,83.32616357004446,75.03993175043124,87.76833582531017,97.52199719072921,87.50093263477173,91.1597462616012,91.86616034397541,88.14767197007325
3,97.65991268554382,89.3831719098478,72.17310060440987,86.80214373294957,86.59573056991802,92.58406326055665,97.05907065150102,96.32346152765365,82.47377246771482,72.37679092671306,79.81387734728325,85.20212382600931,82.01578060135652,80.75582746769246,78.75668639596843,87.47181593044009,93.4040563374418,73.87195342997512,86.08374719644188,73.55621226956195,79.40943506066375,95.14123821050048,77.72598968421983,72.5415776452942,75.03725812325088,93.31533320735697,95.10939150711026,84.56898339642602
4,90.54521379031893,74.75722125092122,89.60945834522211,76.96704746503953,92.64215945592345,76.80334428092014,102.0334425933152,76.42118961817195,83.43442238899965,89.68636505826156,88.73046044638991,79.37615565387375,99.4192864836079,72.95356684314744,76.82126574092044,91.29606241755214,77.63512782564791,92.81051200322007,90.93049373196595,82.68751578251772,98.30426547055146,78.06570833740146,91.89660178420864,80.70908604194881,73.75068046837129,93.41622155675448,83.09034001019153,90.0428901971174
5,92.85396783207909,78.10462117192188,96.41783716864352,80.88744957982753,92.21414321171947,80.5926497744588,97.08789044014576,80.58001027367501,77.29764283105128,86.65837035904931,103.70066562754646,86.8720570735698,94.74884318270348,85.51515019483736,79.45424444767376,104.17903812244737,90.74728324266961,96.71931924504857,87.68273164882406,93.58108245606051,83.82343282363193,96.08057871704561,101.43821670567439,75.49047321313596,92.35259266534152,76.15567821663764,76.99636571078854,83.9633711193438
6,96.59751624254552,79.53947283521708,75.41299185581158,93.82523601411434,85.28432680307063,80.11264488111233,75.23588860749612,100.11158422520722,86.11363491587046,99.68498054886783,78.9726851333595,78.7558031705662,100.72431514366879,77.44454889804715,91.83144024145885,76.00326062626475,96.04672336573077,94.17757927419636,94.67625993476823,76.46796691386368,88.74420220940772,89.46594505973268,88.72552318258371,86.47199224245313,77.27574292111132,84.89185500215112,100.72926757242134,94.2843785178513
7,83.25384246723237,80.4643607922603,90.6887577964621,85.34014652242693,97.49869201047528,80.91818367125023,96.60565209961472,80.72315652253384,89.04658322121459,91.44658692923171,82.07613250062387,77.44712652427884,92.96084941197655,100.80845809461404,95.15181717801522,91.1326129378188,101.57962558997237,89.09786220424489,86.72076687172334,93.50679353059274,88.01623087870428,97.95073307419659,85.45117233545972,91.2897940003057,80.75526302154229,83.7532473331412,86.76412663555742,82.66840789245397
8,81.98522263034393,98.05745238179564,80.56658847696558,96.87253514689202,90.01991344331739,86.77823739511949,92.35784830381311,80.24541256894591,87.49339591559846,95.31675684143602,98.3807351155844,85.1340061261305,74.64016540439432,94.5294818223715,85.15980814226239,91.58010626062762,86.94093763975613,86.70630094635284,87.19209198231296,90.78678751174353,83.93560733605567,91.26486278765569,81.4850626682689,81.18435403460941,75.05033288949308,81.364166799186,78.6579595446314,75.58860556641962
9,81.23009309057872,97.6212570354392,90.00975386802763,89.28334601531661,76.87082459708766,75.55262709589404,76.65652614802461,92.07941621728405,79.68867189499588,94.0147563110648,77.29776328091343,86.16442186302028,93.82475217299088,91.11448110833898,86.54045301752114,85.6721091308708,79.34231986000792,91.33630327475005,77.42552505152834,95.48781650350863,94.36934282315521,102.95253269741724,91.99118988809609,84.49949957999577,92.99631009037923,92.43790472018283,77.17315391641088,71.00833908980607
10,99.9487587134948,86.36259177843881,84.73181765346666,99.02474720580813,85.82738028357932,78.7560106191658,97.72622257884504,79.50650656670858,84.35143778947054,102.19829280407627,91.58418305923014,81.6999749246982,87.36531244108934,72.57128917077408,81.83093116447385,94.69965833689496,77.15935318039341,89.2321304741927,80.92788548119645,92.65385014481339,81.60324845678917,76.9864343500027,81.96093688170791,91.18449456291762,88.19054269214114,87.57602422702891,75.27411913238748,88.8751726123038
